Product_ID,Channel,Price,Promotion,Competitor_Price,Location_Type,Weekday,Stock_Availability,Sales,Revenue
1208,Online,34.86,0,49.91,Urban,Monday,In Stock,586.9115109408241,20459.735271397127
1209,Online,73.63,0,38.89,Urban,Sunday,In Stock,306.0847337699165,22537.01894747895
1210,Physical,15.64,0,57.35,Urban,Wednesday,In Stock,596.7606007174066,9333.33579522024
1211,Online,85.54,0,71.9,Suburban,Wednesday,Low Stock,413.5818689908268,35377.79307347533
1212,Online,10.34,0,34.61,Urban,Thursday,Out of Stock,487.3125852856971,5038.812131854108
1213,Online,32.21,0,76.28,Urban,Wednesday,In Stock,591.5385456604463,19053.456555722976
1214,Physical,76.68,0,14.65,Suburban,Sunday,In Stock,186.159790587576,14274.732742255326
1215,Physical,38.46,0,14.44,Urban,Monday,Out of Stock,433.0242856478548,16654.114026016494
1216,Online,19.17,0,44.77,Urban,Monday,In Stock,524.4152763477872,10053.04084758708
1217,Online,42.42,1,41.81,Urban,Wednesday,Low Stock,492.9004856499543,20908.83860127106
1218,Physical,34.34,1,38.41,Rural,Wednesday,In Stock,561.3292170312998,19276.04531285484
1219,Physical,85.84,0,54.19,Rural,Friday,In Stock,202.4206526603848,17375.78882436743
1220,Online,38.2,0,38.87,Suburban,Tuesday,In Stock,474.9439927673897,18142.860523714287
1221,Physical,81.0,0,27.3,Urban,Thursday,In Stock,312.3822079022819,25302.958840084837
1222,Online,90.27,0,37.85,Suburban,Monday,Low Stock,294.3190139904114,26568.17739291444
1223,Online,49.04,0,97.74,Rural,Thursday,In Stock,674.0570827540982,33055.75933826098
1224,Physical,91.89,1,47.0,Rural,Friday,In Stock,362.8876285894984,33345.744191089005
1225,Online,43.96,0,50.02,Urban,Monday,In Stock,443.5677327872096,19499.237533325733
1226,Physical,96.77,1,61.89,Rural,Friday,Low Stock,268.05805988783004,25939.978455345317
1227,Online,18.04,0,98.5,Urban,Friday,In Stock,791.1069491542905,14271.5693627434
1228,Online,71.83,0,31.74,Urban,Saturday,Low Stock,162.2606604865493,11655.183242748835
1229,Physical,54.44,1,71.32,Suburban,Wednesday,In Stock,574.9563606699878,31300.62427487413
1230,Online,44.89,0,74.44,Urban,Sunday,In Stock,430.2868926291415,19315.578610122164
1231,Physical,66.94,0,64.66,Rural,Saturday,In Stock,401.2616612674639,26860.45560524403
1232,Online,73.35,0,17.97,Urban,Thursday,In Stock,148.40907278734085,10885.80548895145
1233,Online,10.39,0,70.92,Suburban,Sunday,In Stock,694.6413469770879,7217.323595091943
1234,Online,25.03,1,15.77,Rural,Thursday,In Stock,448.41704017004594,11223.87851545625
1235,Physical,74.17,0,63.65,Rural,Wednesday,In Stock,484.3303113099487,35922.77918985889
1236,Online,69.97,1,76.56,Urban,Sunday,In Stock,415.463954814371,29070.01291836154
1237,Physical,96.94,1,28.99,Urban,Saturday,In Stock,416.2112419104406,40347.51779079811
1238,Online,78.49,1,85.75,Suburban,Thursday,In Stock,413.68851236109856,32470.411335222623
1239,Physical,95.57,0,12.73,Urban,Saturday,Low Stock,129.50402887348255,12376.700039438729
1240,Online,73.23,0,85.94,Rural,Wednesday,In Stock,415.390391163588,30419.03834490955
1241,Physical,36.82,1,51.43,Rural,Sunday,Out of Stock,489.19732965162177,18012.245677772713
1242,Physical,19.48,0,29.58,Urban,Sunday,In Stock,403.2424215419959,7855.16237163808
1243,Physical,80.36,0,22.04,Urban,Monday,In Stock,179.1858697001445,14399.376489103612
1244,Physical,67.97,0,95.8,Urban,Friday,In Stock,485.5905584605941,33005.59025856658
1245,Physical,14.34,0,16.54,Rural,Friday,In Stock,482.8450601317738,6923.998162289637
1246,Physical,42.4,0,27.92,Urban,Saturday,In Stock,412.70312278936456,17498.612406269058
1247,Online,96.11,0,41.3,Urban,Sunday,In Stock,213.75171456391237,20543.677286737617
1248,Online,55.04,0,65.82,Urban,Thursday,In Stock,493.8699899860669,27182.60424883312
1249,Physical,48.95,1,59.03,Suburban,Saturday,In Stock,651.7408031120623,31902.71231233545
1250,Physical,51.19,0,21.31,Urban,Saturday,Out of Stock,421.01670642012266,21551.84520164608
1251,Physical,28.8,1,36.08,Urban,Tuesday,Out of Stock,550.462844875067,15853.329932401932
1252,Online,43.18,0,31.49,Rural,Sunday,In Stock,289.7714916325675,12512.333008694266
1253,Online,43.28,1,29.22,Rural,Friday,In Stock,309.2519300315922,13384.423531767312
1254,Online,14.71,0,47.0,Suburban,Sunday,Low Stock,536.0285149626906,7884.979455101178
1255,Physical,79.08,1,73.36,Urban,Wednesday,Out of Stock,270.6208587108448,21400.697506853605
1256,Online,47.49,0,29.57,Urban,Saturday,In Stock,372.9944666664428,17713.507221989366
1257,Online,84.0,1,43.0,Suburban,Tuesday,In Stock,532.2623198806571,44710.03486997519
1258,Online,86.53,0,45.18,Urban,Tuesday,Out of Stock,172.1579949368791,14896.831301888147
1259,Online,29.08,1,97.88,Rural,Friday,Low Stock,565.3693051986089,16440.939395175545
1260,Online,69.16,1,95.92,Suburban,Friday,In Stock,613.4734229414222,42427.82193062876
1261,Online,52.51,0,82.01,Urban,Friday,In Stock,199.6608580709805,10484.191657307189
1262,Physical,89.21,0,31.75,Rural,Wednesday,Out of Stock,289.44581403954504,25821.461070467813
1263,Online,29.42,1,16.12,Rural,Tuesday,Low Stock,676.1209275727492,19891.477689190284
1264,Online,71.0,0,38.52,Urban,Thursday,Low Stock,241.29150906049904,17131.69714329543
1265,Online,64.7,1,34.01,Suburban,Wednesday,Low Stock,337.14602528821166,21813.34783614729
1266,Online,36.58,0,55.53,Urban,Monday,In Stock,542.032329759953,19827.54262261908
1267,Online,22.29,0,80.0,Urban,Saturday,Low Stock,464.9106222573779,10362.857770116952
1268,Online,68.65,1,87.25,Urban,Friday,In Stock,615.3068723734459,42240.81678843706
1269,Physical,76.47,0,86.04,Suburban,Tuesday,Out of Stock,295.50400717511343,22597.19142868092
1270,Online,38.41,1,42.37,Rural,Saturday,In Stock,727.1452335334418,27929.648420019497
1271,Physical,68.03,0,71.85,Suburban,Sunday,Low Stock,471.8255645728229,32098.29315788914
1272,Physical,45.56,0,38.16,Urban,Wednesday,In Stock,420.66438101898,19165.469199224728
1273,Physical,74.19,0,15.48,Suburban,Monday,In Stock,442.37049430923554,32819.46697280218
1274,Online,27.93,0,73.14,Urban,Sunday,In Stock,651.6793707851701,18201.4048260298
1275,Online,90.12,0,10.88,Rural,Wednesday,In Stock,243.20167769433104,21917.335193813116
1276,Online,35.87,0,46.83,Urban,Wednesday,Low Stock,281.79300662615185,10107.915147680063
1277,Online,43.1,0,39.64,Urban,Thursday,Low Stock,358.28059589306133,15441.893682990943
1278,Physical,15.23,0,72.4,Urban,Saturday,In Stock,700.0359588870506,10661.54765384978
1279,Online,20.04,1,78.96,Suburban,Thursday,In Stock,557.7673956792399,11177.658609411968
1280,Online,56.43,0,37.37,Urban,Wednesday,Out of Stock,300.66267266972955,16966.394618752838
1281,Physical,34.08,0,83.05,Suburban,Monday,Low Stock,444.6102212493389,15152.316340177467
1282,Physical,85.19,0,36.45,Urban,Tuesday,Low Stock,314.97068263212424,26832.352453430663
1283,Online,11.32,0,50.17,Urban,Tuesday,Low Stock,657.0811810862881,7438.158969896782
1284,Online,44.12,1,75.43,Urban,Sunday,Low Stock,692.8998918591237,30570.743228824536
1285,Online,40.36,0,72.36,Rural,Saturday,In Stock,418.17806039277366,16877.666517452344
1286,Online,11.74,0,98.86,Rural,Friday,Low Stock,695.4958522368681,8165.121305260832
1287,Online,21.19,0,30.26,Urban,Friday,In Stock,396.3667382954304,8399.01118448017
1288,Online,47.23,0,69.61,Urban,Tuesday,Low Stock,452.8601500261967,21388.584885737266
1289,Online,54.36,1,64.87,Urban,Wednesday,Low Stock,591.4968098946017,32153.766585870548
1290,Online,46.39,0,92.36,Suburban,Wednesday,In Stock,628.4925336629185,29155.76863662279
1291,Online,57.78,1,24.07,Urban,Thursday,In Stock,230.97030063388436,13345.463970625837
1292,Online,63.56,0,77.66,Rural,Saturday,In Stock,442.7234691408499,28139.50369859242
1293,Online,10.89,0,61.14,Rural,Thursday,In Stock,724.8943303529942,7894.099257544107
1294,Physical,51.77,1,34.72,Urban,Friday,In Stock,511.4669429675368,26478.643637429377
1295,Physical,96.71,0,52.7,Urban,Tuesday,Low Stock,275.1763272793313,26612.30261118413
1296,Online,56.71,0,40.04,Rural,Sunday,In Stock,325.2942848519631,18447.438893954823
1297,Online,70.98,0,62.14,Rural,Wednesday,In Stock,513.9252967786281,36478.41756534702
1298,Online,38.07,0,90.01,Urban,Tuesday,Out of Stock,495.0965904788727,18848.32719953069
1299,Physical,79.66,0,61.24,Urban,Monday,Low Stock,333.6550609550672,26578.96215568065
1300,Physical,79.56,0,66.86,Urban,Tuesday,In Stock,308.2386821468271,24523.469551601564
1301,Online,56.92,0,56.69,Urban,Monday,Low Stock,424.9795508514964,24189.83603446717
1302,Physical,97.84,0,14.6,Urban,Thursday,In Stock,329.3251999048196,32221.177558687545
1303,Online,21.3,0,30.96,Urban,Thursday,In Stock,396.7593469423337,8450.974089871708
1304,Online,11.53,0,54.28,Suburban,Friday,In Stock,579.4603264251866,6681.177563682401
1305,Physical,79.31,0,37.92,Urban,Tuesday,In Stock,337.3614500215808,26756.136601211576
1306,Physical,82.64,0,26.36,Urban,Tuesday,In Stock,182.2467865030653,15060.874436613316
1307,Physical,20.82,1,55.37,Urban,Monday,Out of Stock,631.9684143889281,13157.582387577482
1308,Physical,33.9,0,39.05,Rural,Thursday,Low Stock,644.5840119491079,21851.39800507476
1309,Online,11.58,1,33.23,Rural,Monday,In Stock,449.0810672112048,5200.358758305752
1310,Physical,36.4,0,51.76,Urban,Thursday,In Stock,433.99992618425983,15797.597313107057
1311,Online,79.58,0,22.0,Urban,Monday,In Stock,290.5259506930093,23120.05515614968
1312,Physical,56.62,0,93.5,Rural,Thursday,Low Stock,451.2357030667745,25548.96550764077
1313,Online,41.33,0,88.09,Urban,Monday,Low Stock,820.1497470564111,33896.78904584147
1314,Physical,43.46,0,73.69,Urban,Sunday,In Stock,550.1390736481293,23909.044140747697
1315,Online,10.12,0,19.56,Urban,Thursday,In Stock,399.2630837140524,4040.5424071862094
1316,Physical,36.98,0,79.83,Urban,Saturday,In Stock,296.5540644679691,10966.569304025496
1317,Online,68.18,1,82.72,Urban,Monday,In Stock,560.8375862751853,38237.90663224214
1318,Physical,97.68,0,79.1,Rural,Tuesday,In Stock,240.75808761924608,23517.24999864796
1319,Online,86.24,0,20.26,Suburban,Friday,In Stock,367.5698506278653,31699.223918147105
1320,Online,12.12,1,67.95,Urban,Saturday,In Stock,665.9934437089616,8071.840537752615
1321,Online,90.87,0,85.09,Rural,Saturday,In Stock,295.2998359330469,26833.896091235976
1322,Online,80.49,0,61.96,Urban,Monday,In Stock,283.6802842855016,22833.42608214002
1323,Physical,80.23,0,68.18,Urban,Friday,In Stock,454.2059173829279,36440.940751632304
1324,Online,51.22,1,51.25,Suburban,Tuesday,Low Stock,564.7883039833964,28928.45693002956
1325,Physical,45.82,1,57.58,Suburban,Saturday,Out of Stock,730.3856723790877,33466.2715084098
1326,Online,37.26,0,13.09,Urban,Tuesday,Low Stock,374.2592883796812,13944.90108502692
1327,Online,15.91,0,67.51,Urban,Thursday,Low Stock,665.5629412053033,10589.106394576376
1328,Physical,30.54,1,17.33,Suburban,Sunday,In Stock,615.7076084411647,18803.710361793168
1329,Physical,32.19,0,49.15,Suburban,Friday,In Stock,553.0163453063559,17801.596155411597
1330,Online,53.57,0,36.34,Suburban,Sunday,Out of Stock,334.19921809533577,17903.052113367135
1331,Online,77.27,0,59.09,Urban,Wednesday,In Stock,395.0758030045788,30527.507298163804
1332,Physical,52.64,0,22.01,Urban,Thursday,In Stock,350.05575599359986,18426.934995503096
1333,Online,15.21,0,72.25,Urban,Friday,In Stock,578.9133728908457,8805.272401669765
1334,Physical,96.2,0,81.55,Urban,Monday,In Stock,245.8189708314734,23647.78499398774
1335,Physical,94.85,0,24.7,Rural,Sunday,In Stock,46.3417666024132,511.3482894265899
1336,Physical,80.67,0,19.39,Urban,Monday,In Stock,381.27263641981847,30757.26357998676
1337,Online,99.22,1,23.1,Urban,Tuesday,Low Stock,342.08583692859804,33941.7567400555
1338,Physical,59.0,0,88.94,Suburban,Saturday,In Stock,337.06017803230736,19886.55050390613
1339,Online,96.65,0,57.54,Urban,Sunday,Low Stock,348.57604605479804,33689.87485119623
1340,Online,16.8,0,52.05,Urban,Wednesday,In Stock,672.1135492990242,11291.507628223606
1341,Online,42.91,0,19.6,Rural,Monday,Out of Stock,466.78174467161614,20029.604663859045
1342,Online,30.28,0,68.46,Rural,Friday,In Stock,441.7761821167069,13376.982794493884
1343,Physical,27.62,0,88.12,Suburban,Sunday,In Stock,506.3708107464203,13985.96179281613
1344,Physical,22.67,1,84.54,Urban,Sunday,In Stock,634.9473985152553,14394.257524340836
1345,Physical,66.02,1,66.34,Suburban,Saturday,In Stock,587.7184806203811,38801.17409055756
1346,Online,80.32,0,16.78,Suburban,Saturday,In Stock,300.3359859168009,24122.98638883745
1347,Online,62.05,0,20.12,Urban,Friday,In Stock,602.0941621548186,37359.942761706494
1348,Online,23.23,0,14.44,Urban,Saturday,In Stock,283.4864938282117,6585.391251629358
1349,Physical,83.0,1,33.17,Rural,Monday,In Stock,370.5801663431336,30758.153806480084
1350,Online,67.24,1,22.21,Urban,Friday,Low Stock,216.30447406568015,14544.312836176334
1351,Physical,44.93,0,33.4,Suburban,Friday,Low Stock,469.20979047345145,21081.59588597217
1352,Online,70.67,0,44.66,Urban,Tuesday,In Stock,448.6644618647257,31707.11751998017
1353,Online,33.39,1,94.87,Urban,Wednesday,In Stock,817.0856116768143,27282.48857388883
1354,Physical,41.07,0,64.93,Urban,Sunday,Low Stock,504.9672092864789,20739.00328539569
1355,Online,92.57,0,85.15,Rural,Tuesday,In Stock,154.97406290722705,14345.949003322006
1356,Physical,36.15,0,73.93,Urban,Wednesday,In Stock,516.3201429193753,18664.973166535416
1357,Physical,52.3,0,20.13,Suburban,Friday,In Stock,400.8889894024359,20966.4941457474
1358,Online,90.11,1,76.23,Suburban,Sunday,In Stock,336.5603745315853,30327.45534904116
1359,Online,73.69,1,34.76,Suburban,Saturday,In Stock,385.1071336477559,28378.544678503127
1360,Online,15.6,0,67.52,Rural,Wednesday,In Stock,452.73503654039536,7062.666570030167
1361,Physical,23.26,0,40.69,Suburban,Friday,In Stock,438.6995470642138,10204.151464713614
1362,Online,10.71,0,99.79,Urban,Friday,In Stock,753.3416569403313,8068.289145830949
1363,Physical,66.78,0,33.72,Rural,Tuesday,Out of Stock,401.7262946791292,26827.281958672247
1364,Physical,50.29,0,35.12,Suburban,Tuesday,In Stock,254.7030490563559,12809.016337044137
1365,Physical,22.08,0,93.76,Urban,Saturday,In Stock,539.7414852361935,11917.491994015152
1366,Online,96.21,0,12.22,Urban,Thursday,In Stock,193.4141984775741,18608.380035527403
1367,Physical,57.67,0,72.7,Rural,Monday,In Stock,466.2074318547872,26886.18259506558
1368,Physical,31.77,0,75.28,Urban,Thursday,In Stock,473.0754243454056,15029.606231453536
1369,Online,55.05,0,85.27,Suburban,Thursday,In Stock,525.5107453321592,28929.366530535364
1370,Online,71.17,0,97.7,Urban,Sunday,In Stock,442.7767779485237,31512.423286596437
1371,Physical,16.86,0,97.8,Urban,Sunday,In Stock,378.92702331394446,6388.709613073103
1372,Online,34.72,1,15.87,Suburban,Saturday,In Stock,453.05296727233,15729.999023695298
1373,Physical,82.63,0,83.97,Urban,Sunday,In Stock,318.7124269889429,26335.20784209635
1374,Online,51.37,0,68.17,Urban,Wednesday,Low Stock,524.3723700389743,26937.00864890211
1375,Online,59.19,1,68.26,Suburban,Saturday,In Stock,598.9609237178048,35452.49707485687
1376,Physical,48.95,1,21.55,Urban,Saturday,In Stock,304.56472290721194,14908.443186308026
1377,Online,13.95,0,68.52,Suburban,Friday,In Stock,632.0621756996568,8817.267351010212
1378,Online,24.92,1,98.42,Rural,Friday,In Stock,702.2236154599308,17499.412497261477
1379,Online,50.1,0,92.06,Suburban,Friday,Out of Stock,521.4124408124736,26122.763284704928
1380,Online,28.83,0,49.52,Urban,Monday,In Stock,436.75229813062697,12591.568755105976
1381,Online,14.5,0,13.6,Urban,Wednesday,In Stock,470.2670077232319,6818.871611986863
1382,Online,85.93,0,42.61,Suburban,Wednesday,In Stock,399.497682257834,34328.83583641568
1383,Physical,98.31,0,84.38,Rural,Friday,In Stock,335.89357590914244,33021.6974476278
1384,Online,81.38,0,73.13,Rural,Thursday,In Stock,357.18732943821067,29067.90486968158
1385,Physical,86.84,0,51.34,Rural,Monday,In Stock,250.8196625803784,21781.179498480054
1386,Online,31.78,0,14.96,Urban,Thursday,In Stock,523.9155933743964,16650.037557438318
1387,Physical,96.46,0,48.42,Urban,Tuesday,Out of Stock,131.151218333279,12650.846520428093
1388,Online,27.72,0,52.21,Urban,Wednesday,In Stock,427.2030398217082,11842.068263857753
1389,Physical,95.63,0,93.57,Urban,Wednesday,In Stock,218.61386182146128,20906.04360598634
1390,Online,99.53,1,67.7,Urban,Thursday,Out of Stock,407.1135175050165,40520.00839727429
1391,Online,74.06,1,38.05,Rural,Monday,Low Stock,534.8647606415444,39612.08417311278
1392,Online,98.3,1,57.28,Urban,Wednesday,In Stock,337.6304582430552,33189.07404529232
1393,Online,61.26,0,15.94,Urban,Thursday,In Stock,210.52944652251395,12897.033893969205
1394,Online,33.36,1,97.53,Urban,Saturday,Low Stock,840.7432940584633,28087.27346963978
1395,Online,49.33,0,42.41,Rural,Saturday,In Stock,457.2933066648399,22558.27881777655
1396,Physical,63.42,0,53.01,Suburban,Sunday,In Stock,411.8024143634279,26116.5091189286
1397,Online,16.58,0,41.98,Suburban,Monday,Low Stock,506.91093578269977,8404.583315277161
1398,Online,66.01,0,71.43,Rural,Thursday,In Stock,478.7264171857481,31600.73079843124
1399,Physical,98.31,0,69.6,Urban,Sunday,In Stock,321.300556427867,31587.057702423604
1400,Physical,27.11,0,74.38,Suburban,Saturday,In Stock,505.74815716206194,13710.8325406635
